-44438366194;44438371315
39658213378;-39658219340
-59846129530;59846132416
-31388618952;31388615505
45131578643;-45131581997
-25001460373;25001454877
72283977164;-72283978562
-35271096;35279849
-2857124761;2857130441
96410066725;-96410056947
89092082059;-89092082246
44408247593;-44408250388
44449718270;-44449724697
79353560404;-79353555562
25761830027;-25761823788
15097713244;-15097721255
89040922554;-89040917154
89040922554;-89040915757
-96102367433;96102368364
2688998590;-2689006507
64565218689;-64565215523
-83608023256;83608015619
49875205638;-49875196419
-29295189833;29295196910
61697259993;-61697269586
-89354723222;89354714187
-89354723222;89354728716
-86626088427;86626082093
-73991794500;73991788632
-26314312931;26314321312
577655202;-577665168
-77061466956;77061465837
44744253412;-44744253413
-39485835629;39485831157
72705205889;-72705197322
-31049556067;31049549081
85107213717;-85107209993
24973656667;-24973655923
72101180335;-72101182944
56662804333;-56662811785
-822476997;822477275
-79940662617;79940656563
72930989401;-72930983721
-9320221986;9320230274
37863217917;-37863221736
96531285064;-96531294751
73602134628;-73602135375
-65000211059;65000220837
34422995771;-34422994189
-61744815094;61744812485
-85083119751;85083115373
72261581184;-72261580067
72261581184;-72261574107
27617750655;-27617740691
31367416275;-31367406683
-64721773921;64721777273
-66353305321;66353297869
-66353305321;66353302340
-85589391732;85589400765
-26106441360;26106444246
-37035468378;37035468470
79875871343;-79875875442
-35023452777;35023455943
-68262735647;68262732945
-79385147887;79385143136
45043310590;-45043303699
-35591807373;35591804578
-32143863073;32143853759
83669044162;-83669046957
67983766071;-67983761788
-93359764663;93359760098
-4151051354;4151043064
34653785049;-34653775364
-50322414446;50322408951
82510467051;-82510477017
31117961989;-31117969720
58539143930;-58539145514
39731157915;-39731150279
-456471137;456474768
-35013185691;35013184479
-44336685885;44336691845
-21386490260;21386486907
-75435338810;75435336108
2125445800;-2125447943
-10666494496;10666489000
24767057748;-24767047877
4439782213;-4439782866
72247404592;-72247405617
-15430707446;15430714336
-70996867200;70996859563
12567821197;-12567830977
-1495529759;1495533670
91777754012;-91777762395
57967490124;-57967480439
94558195580;-94558196513
-52300873563;52300880734
-59221588522;59221584517
17561296521;-17561306487
98804293851;-98804297857
98804293851;-98804293014
10344178932;-10344181075
-64557890392;64557890670
23179602400;-23179606872
-40253514955;40253520170
-1683088067;1683087321
-45986189296;45986185290
-75717181422;75717182353
-92033074048;92033079355
87251730722;-87251738640
-20759136938;20759145412
43455354656;-43455364064
70777532072;-70777527416
69228491079;-69228495830
89732603723;-89732608567
-51936046292;51936042379
-91645856385;91645851820
-2170495364;2170486702
11922202777;-11922210135
20977169983;-20977167097
94632890352;-94632883368
-38630506461;38630511396
27473364736;-27473361198
30227694627;-30227685315
5990882826;-5990877891
-55714202280;55714205538
-80805766760;80805764431
-10426651738;10426655183
-31556087142;31556094778
-78590105092;78590099317
-47655169642;47655179234
-67330604032;67330602075
13732296095;-13732299635
50288248411;-50288257912
55568674465;-55568669530
-22767479403;22767469716
36401777405;-36401780200
71887497683;-71887500478
-80447700145;80447704429
27453447378;-27453445796
16581903638;-16581909041
93343275223;-93343275969
8252236111;-8252232852
-62845101098;62845103797
-23841015028;23841010650
68907922584;-68907917277
56778315434;-56778324655
91705208547;-91705202215
11403007577;-11402998172
5044812012;-5044816856
-92988501673;92988500182
-13100016263;13100022223
34831517997;-34831523493
-91933771778;91933773081
-98996247724;98996251169
-69743498960;69743500263
53315892328;-53315888138
21735776458;-21735777949
-28144974601;28144970223
-29317312935;29317309674
-51256892994;51256901003
-59841983654;59841977506
-61545109545;61545108427
-84412135270;84412130519
-85348042653;85348041628
30348138106;-30348142950
-7987202848;7987193161
-45414623034;45414614745
27050150896;-27050157417
1082089217;-1082098625
45542977911;-45542967947
17234790938;-17234799693
-77699903296;77699906927
-29502888643;29502884824
-50652012113;50652011274
63988154085;-63988160139
86529249691;-86529246712
86529249691;-86529241590
33389422918;-33389431021
-85034301964;85034293208
353357242;-353366556
89123289002;-89123291611
21043619011;-21043609326
-35118123207;35118123951
23601595928;-23601589782
29461635988;-29461644278
-60445479193;60445475373
-79921384426;79921387592
16303794698;-16303786411
-33379924919;33379915511
8808570312;-8808565377
-29004821708;29004820682
-1603737708;1603732119
63652433344;-63652436419
23123686911;-23123696132
92297645654;-92297635690
46827712071;-46827713190
-11616741918;11616740800
-50838851999;50838861312
39251822298;-39251831519
-37019460899;37019459128
-6366129921;6366123494
50195053475;-50195053476
98074050153;-98074056208
64992078191;-64992080520
-46265917;46260422
36192500375;-36192502145
-52161181044;52161172010
-89019379108;89019370353
54602380448;-54602376817
-20989086443;20989095848
55076080260;-55076086035
-8112588203;8112596584
-46381119800;46381129299
54932569225;-54932568388
18049045241;-18049037791
-34579752728;34579755242
69238744568;-69238753417
47782579133;-47782587981
-81445053584;81445048647
-26642097592;26642089396
-9184508077;9184510684
19970487114;-19970492609
-99013390392;99013382009
-1743141796;1743134344
-1743141796;1743147755
50957066915;-50957064401
-74256102170;74256093229
-91787655928;91787647452
-39017320210;39017310710
21712085288;-21712094416
82038503690;-82038496427
-55025379153;55025374309
13755580835;-13755584189
47944786561;-47944788239
39787345724;-39787341254
8293434189;-8293439033
7118043446;-7118045868
97142904623;-97142895031
-84045304630;84045308914
-69894199898;69894193564
-69894199898;69894201480
19767330549;-19767330643
19767330549;-19767330271
-57664338201;57664343601
-10568867024;10568871307
95643629411;-95643635000
-59396055415;59396048895
-59396055415;59396061375
-99799851794;99799846485
59388205017;-59388211630
-94188125522;94188130085
-94188125522;94188132506
10405174042;-10405171808
-96914653572;96914662605
-96914653572;96914662978
-27171684116;27171680576
84523056533;-84523059514
3712281633;-3712285731
-92327513356;92327511120
-35487384785;35487383015
-98116579465;98116571269
80625646831;-80625647577
-72820727888;72820728725
42334733969;-42334730431
35983499575;-35983506840
-6912574781;6912567516
27408998146;-27409005411
-92695618232;92695609663
4249301135;-4249301509
71825496280;-71825499727
-32308556854;32308558343
5057899795;-5057899610
-76425779973;76425783977
10588850411;-10588850971
58514694663;-58514686841
-78651624257;78651630216
4936092954;-4936092210
-83528669078;83528667680
43579062513;-43579053387
-43381234791;43381239819
88618174935;-88618173166
-57576013803;57576013709
-1289066534;1289068675
58220386671;-58220380246
59033714774;-59033719990
-68348892112;68348883729
38234953553;-38234954951
-18958404623;18958408906
-46249801362;46249808439
50828090007;-50828085817
74679352424;-74679354008
-59415828139;59415824692
44579127777;-44579126754
61167974845;-61167983973
-20536501110;20536492821
29842838984;-29842829672
-5746151464;5746144198
89548644977;-89548645909
92125547301;-92125545811
-17455372735;17455378881
53918004945;-53918009696
84715884358;-84715880354
11619774304;-11619774863
-54304162765;54304172636
5914141566;-5914145199
-36017061927;36017070401
-42068177715;42068172591
15244469565;-15244475527
87001621065;-87001624139
-48286688025;48286696126
-36325614684;36325615428
-81615150991;81615146240
86107276932;-86107267806
78304474511;-78304476840
-59834513050;59834515377
96464435568;-96464435755
-65035239126;65035243874
-65035239126;65035247041
15006693226;-15006688012
28539846711;-28539848947
69192861378;-69192870506
68242711465;-68242706344
-58890519924;58890527188
32053181031;-32053185596
89845001785;-89844992846
65153656045;-65153660330
-85037221939;85037214395
91160221486;-91160218507
-39034357639;39034352795
-48410002771;48409998020
74017677164;-74017686758
-8211990217;8211998039
50827851496;-50827851497
-77493700096;77493700281
-23821138742;23821143863
60001971833;-60001962428
91002573161;-91002578657
16494208162;-16494216638
-42470007829;42470011367
43506582520;-43506573674
68728779428;-68728774213
-89352045483;89352052467
93863246587;-93863239603
-97380253;97383605
-70917518424;70917525222
-51086950094;51086952514
24545015173;-24545008375
-73119676474;73119685227
-61893355457;61893360857
75194093014;-75194097486
-78180729029;78180720740
-39276692523;39276693826
79612053176;-79612046285
-2840592481;2840597416
-80532485052;80532488683
7195259214;-7195258750
-27855901387;27855900175
89919997747;-89920004081
-17006426732;17006427756
-17297902386;17297895307
21736832671;-21736840030
67625012419;-67625018008
96806736288;-96806733496
67344215776;-67344211772
-64006033058;64006033616
84640401408;-84640391537
15535639373;-15535638629
-30099617192;30099618122
86062524461;-86062531912
55603665744;-55603669284
-11455580831;11455586231
-48522717296;48522724187
88424206147;-88424202050
47065529482;-47065538703
-64738489672;64738499170
56902258916;-56902259196
16151175143;-16151174212
57349526396;-57349519878
24419508466;-24419513031
39654342336;-39654348484
-57611342966;57611342127
16872968113;-16872967462
-24560796435;24560803512
-30933495579;30933497534
43030041802;-43030041710
-64286747279;64286744950
80724298945;-80724300249
-94465943983;94465941653
74932126875;-74932122033
-38502625068;38502625440
58119903951;-58119897991
63829371781;-63829381748
-79940104289;79940102146
-39718103661;39718093881
99686062894;-99686058145
-10780383326;10780377271
-10780383326;10780378017
52874642868;-52874646966
-82994048197;82994055274
95493129266;-95493123586
-16372678390;16372681649
85147749998;-85147743293
-26729805548;26729807223
92864396140;-92864391019
-16947810127;16947804259
-43546381008;43546376257
-83883503631;83883502978
-61479793099;61479788348
-3798648950;3798639915
-24082981853;24082983622
80063047902;-80063053398
-68542216425;68542211022
-8024881924;8024875311
73239884606;-73239888984
-76702864830;76702867437
73873086540;-73873079184
-2491673969;2491666983
-28106779572;28106770444
66763303413;-66763312168
-16121635082;16121629865
39741257084;-39741257551
93098186977;-93098192380
-59945157245;59945148304
-54665573386;54665563793
-88935125149;88935131481
11176577169;-11176585738
11176577169;-11176571768
-44428852548;44428850777
-44309790780;44309789382
-10088080965;10088081336
-50801843662;50801847852
55392221992;-55392217802
55392221992;-55392215753
32786426475;-32786416697
25464030693;-25464028272
-83667872466;83667878519
-53812156038;53812162463
40498841433;-40498835194
-90036437004;90036431136
-42191135298;42191136787
-90828343570;90828343104
-25866129308;25866120460
3768212303;-3768208113
-86656968756;86656969220
60804738831;-60804728866
39234800049;-39234803869
-57142759188;57142757418
18983555919;-18983557876
95706826818;-95706826913
48013517422;-48013521707
-26717486199;26717491786
-64188558126;64188549185
-78999274774;78999279429
-94466943944;94466941428
57676850053;-57676847074
54879998674;-54880007895
-17494193054;17494189328
-79053402776;79053392903
-79053402776;79053397187
32070726310;-32070732365
-65462906736;65462913813
67863986253;-67863978804
53498586338;-53498576653
-1779021184;1779030403
-7280268664;7280262889
-7280268664;7280277697
-20456070230;20456072185
28199259530;-28199253478
79442875915;-79442885323
-86017122300;86017119877
17543842139;-17543847169
78765811202;-78765806919
47540134260;-47540132305
-5296570950;5296580169
81138594905;-81138596769
32186405981;-32186408589
-77555623454;77555621032
-6101245110;6101242129
-56606222483;56606227977
-8009327068;8009323248
91900726310;-91900731527
60328115597;-60328118578
88524624886;-88524627494
-98505597841;98505600354
-78532863958;78532873642
-42473449532;42473446457
-72501169692;72501172950
-30715844562;30715840184
58860964681;-58860960677
80550785912;-80550795319
-81582498077;81582500404
36946235474;-36946236220
-44687082500;44687085293
-79487291342;79487296091
27139540727;-27139547061
70315504898;-70315500149
54384878908;-54384873880
-52549148050;52549153544
-42463455602;42463453739
-71226746949;71226741546
45190850433;-45190841866
-53701914733;53701916967
-91847397570;91847396824
73429467423;-73429476737
11810150235;-11810156569
-2911933467;2911931789
-2911933467;2911935794
26366248506;-26366251301
84728174556;-84728175674
28731469218;-28731475645
72802866423;-72802857111
-8760681800;8760691205
-69825427407;69825419490
93599874243;-93599867259
-81479456174;81479453938
-18484179545;18484169765
-18484179545;18484175632
45550993804;-45550992315
20659870151;-20659865216
-94344829952;94344832093
-84160538663;84160542666
5306888048;-5306888235
53993744288;-53993738608
85576820273;-85576812544
38033244729;-38033245476
84068128645;-84068134327
-15253983492;15253974830
-37609883556;37609880481
54031900574;-54031901786
57667592520;-57667592335
-97805724851;97805732394
-45257515063;45257519718
38865946297;-38865943784
-83900384505;83900376588
-41761059474;41761060125
-90857378297;90857369355
-19430674855;19430677648
55200085861;-55200082136
-38527698414;38527694595
-56455882805;56455878613
64683610836;-64683603386
-54044410659;54044404325
66161511543;-66161504559
-53343621341;53343623668
-80532492316;80532488683
53456737172;-53456737825
18728021401;-18728014976
-20205922109;20205917637
-57974023539;57974019161
61832861491;-61832862516
13085181691;-13085172192
-93565378988;93565384761
-44374670529;44374664195
13765172806;-13765170665
60360283479;-60360286833
-64513080924;64513087721
11790079768;-11790087965
79023719755;-79023719756
74391370534;-74391378451
10667001507;-10667002160
65832283518;-65832283239
21826605182;-21826609188
-72947781987;72947788505
80439090626;-80439096774
81198355267;-81198353964
-49502213742;49502205825
-52024707921;52024714346
89723559929;-89723557788
49986291094;-49986292026
-65131937790;65131932387
20410953331;-20410949048
-75116522878;75116514030
65179735499;-65179728049
77981285926;-77981282202
-5049597708;5049591746
31784322732;-31784321988
82783105682;-82783101585
-83947962236;83947956833
-91129264418;91129264138
-96382957882;96382954901
-11234688904;11234687227
45540394049;-45540400756
-16319969165;16319971306
22180876285;-22180873306
-13610124735;13610120729
-13610124735;13610134606
4213951576;-4213948783
18305009751;-18305010125
87664816709;-87664816803
-75041352853;75041347264
-83604374055;83604380108
52118644934;-52118640837
-42973274991;42973284676
61860458628;-61860449688
-95346927921;95346918699
-41538329675;41538338801
49544545332;-49544547103
15895644349;-15895649566
89485874674;-89485871974
85810632438;-85810640914
-68716373467;68716378867
-45258787063;45258780357
-2787397943;2787391703
-18465607390;18465601614
42496559276;-42496554155
-96021705119;96021710334
55987228898;-55987220144
14301288833;-14301290603
39646148001;-39646157874
-99072782975;99072780645
-87733167963;87733163678
-16095374113;16095378117
22234595251;-22234595718
39918772568;-39918780951
21645045430;-21645048877
-38926445944;38926455070
-1725399821;1725398330
-43116603859;43116603672
74450914922;-74450923398
69947978374;-69947971297
18815412427;-18815414477
80912548294;-80912543173
85062659711;-85062661761
11220268863;-11220265791
55285532565;-55285532100
55285532565;-55285525115
-52470295203;52470285982
70204411805;-70204402120
22004570589;-22004576364
19101260378;-19101263173
71240307749;-71240311848
65194641596;-65194644111
65194641596;-65194635729
-64294820076;64294827154
30222333003;-30222329558
-2428416118;2428424685
49471733881;-49471730902
-96576106547;96576108781
48471676720;-48471677559
-54011972507;54011976138
47526353945;-47526346403
-81835682496;81835676628
99531554430;-99531563651
-85365606372;85365613822
-97765731718;97765738050
-98750554491;98750557377
68095952443;-68095955518
51015456929;-51015459072
21867308170;-21867310034
21867308170;-21867304446
27893863771;-27893870663
-93436625690;93436632954
-53610409123;53610412382
-97783394157;97783395367
-52861071822;52861063905
-52861071822;52861069865
-14934318380;14934327693
-24673888425;24673882464
-20652386044;20652383063
-31740358347;31740364866
-92415136841;92415138144
15888136772;-15888140126
88052731746;-88052731840
-15448786931;15448787769
16590932531;-16590939424
40355048766;-40355051468
-15534394661;15534392425
41031341227;-41031343649
62218553182;-62218561286
13245805685;-13245805686
82395205824;-82395196885
16769966164;-16769963465
12347742781;-12347739429
-27610608716;27610611136
55443670859;-55443667041
-6260590119;6260595240
39146980056;-39146981081
68647070866;-68647078969
47191518986;-47191512467
9096595788;-9096604358
9096595788;-9096596534
-3494177621;3494178086
-21082122960;21082124729
-51374289837;51374287694
-51374289837;51374299429
23173742984;-23173744662
-92372748905;92372748997
85859585919;-85859594861
62503627204;-62503625249
92664125930;-92664119505
59111129007;-59111121185
45351289466;-45351286953
-89350369196;89350368636
-1894813265;1894804510
11661145049;-11661152035
183238228;-183228823
-51829937917;51829927951
-8479103124;8479108711
-10425221041;10425226534
62521916237;-62521917077
9967176388;-9967185422
-45797581108;45797572445
-45797581108;45797588930
28205584701;-28205594388
-3730349943;3730358604
41876324518;-41876324612
-48184972885;48184975864
40525661846;-40525665293
-97782792802;97782801649
-7494617770;7494613578
-84742153429;84742150448
-84742153429;84742156409
88870988594;-88870987943
14880143811;-14880140645
-72975339542;72975329949
-72975339542;72975342521
-83543619041;83543625559
30830889442;-30830889815
58421009014;-58421005569
56995704470;-56995710990
13538431801;-13538436552
-74678282242;74678282707
30901928400;-30901937248
-12344552257;12344543688
-49585300195;49585296376
-83209628046;83209625437
19561435710;-19561442789
7769462795;-7769459071
-11951010541;11951001506
10394629608;-10394632682
-14463309904;14463314281
78024350655;-78024350470
20427080951;-20427080207
-34895465307;34895456272
13872285240;-13872293157
-55406561846;55406560262
-63815465460;63815455960
59217105507;-59217107929
82273085034;-82273094628
-98796882387;98796891141
90596755496;-90596764065
40993347736;-40993357423
86929438536;-86929439096
69183267824;-69183263634
50979062146;-50979053486
-15737042165;15737047193
11955884244;-11955892440
-680862135;680865766
-93744023235;93744025655
-66788209867;66788201018
-7729491735;7729500489
-88296198561;88296189433
-11862786819;11862788215
86098953609;-86098955659
63328306732;-63328306360
4724504102;-4724511647
-10177051700;10177052817
54402392150;-54402387215
44604271624;-44604265013
-84728175674;84728174556
-9220387559;9220384205
-9220387559;9220388489
42924265723;-42924268890
-62637251785;62637248524
4315118260;-4315117609
-34870129328;34870129048
48065931605;-48065932537
-67501696185;67501705124
510895299;-510890829
-81335868678;81335860482
-81335868678;81335870074
13527434744;-13527444245
57510116210;-57510124407
-22508780995;22508772985
-44319909041;44319905594
-3580668990;3580665170
-49140166002;49140160134
-54939385949;54939380825
63797876035;-63797867561
86725815286;-86725806253
9041401608;-9041402075
56381336206;-56381333134
13638112095;-13638114424
-47523299022;47523303119
-89429891012;89429886075
-96558271720;96558268366
4425165664;-4425175258
-49566931068;49566940939
-79331244054;79331241724
-52837308754;52837314434
-27850973387;27850976366
73584926209;-73584933474
74341457604;-74341453042
88116536283;-88116537775
36596847202;-36596842081
-36383830913;36383821599
78993728560;-78993729400
-50017205696;50017201225
-65732717126;65732721595
81695331065;-81695339262
31319626295;-31319635051
72793631336;-72793625469
-57816727161;57816730140
55453151443;-55453154983
30467703812;-30467702975
92510200847;-92510201965
75926138542;-75926144690
75926138542;-75926143386
-35561523278;35561529144
27937867552;-27937867925
20522750504;-20522747245
13045943115;-13045942650
38159863622;-38159869397
11090091388;-11090098932
-81881805129;81881808481
-54153660850;54153669417
97114652114;-97114649600
-63917177434;63917172590
34611824217;-34611828688
15633851902;-15633849388
-46031663077;46031664845
-76385400061;76385402854
-31170793871;31170797781
-92134074491;92134083710
-59574232418;59574233442
17240453938;-17240460738
-31097143950;31097143018
79339435593;-79339443231
93939334244;-93939331917
93327748027;-93327751287
51101506385;-51101513650
78214377620;-78214374175
-90747507472;90747514176
-79319124753;79319128105
-94848114250;94848108568
27317476890;-27317467299
-21294151210;21294160988
56456468234;-56456465906
22589239907;-22589247173
92737107161;-92737101667
47544764516;-47544773830
-53299789203;53299780354
-1770923335;1770920167
43250846650;-43250842460
60255924966;-60255930275
-95864984299;95864976754
61532369424;-61532376782
-48753569159;48753569623
-61385655851;61385650262
-35654185869;35654192946
-36571620189;36571616463
85458451502;-85458455974
-66352247711;66352251901
-4932215952;4932213902
-61387519148;61387527343
